id,rawData,merchantAccountCode,pspReference,merchantReference,timestamp,eventDate,eventCode,success,reason,paymentMethod,originalReference
"1040","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-23T23:30:07+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815194250072568', 'additionalData': {'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudManualReview': 'false', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '67540', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'alias': 'H167852639363479', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardIssuingCountry': 'NL', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '67540:1111:08/2018'}","ColinRood","8815194250072568","PM authorise card","1519425008.72927","None","AUTHORISATION","True","67540:1111:08/2018","visa",""
"1041","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-12-20T20:07:42+01:00', 'merchantReference': 'Localhost CSE', 'success': 'false', 'pspReference': '8815137968583905', 'additionalData': {'expiryDate': '00/0000', 'cardSummary': '0000'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '101 Invalid card number'}","ColinRood","8815137968583905","Localhost CSE","1513796885.91977","None","AUTHORISATION","False","101 Invalid card number","unknowncard",""
"1042","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'paypal', 'eventDate': '2018-03-01T19:11:57+01:00', 'merchantReference': 'Localhost checkout', 'success': 'false', 'pspReference': '8815199279126428', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 0, 'currency': 'USD'}, 'reason': 'Acquirer Error'}","ColinRood","8815199279126428","Localhost checkout","1519927930.24253","None","AUTHORISATION","False","Acquirer Error","paypal",""
"1043","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515899043.07194","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"1044","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-12-08T19:14:02+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Bill recurring', 'success': 'true', 'pspReference': '8535127568420110', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '44436', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5GE8N96EE'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '44436:1111:08/2018'}","ColinRood","8535127568420110","Bill recurring","1512756842.59916","None","AUTHORISATION","True","44436:1111:08/2018","visa",""
"1045","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-12-19T20:33:21+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825137120013732', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '30573', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7CAIAT4O06E'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '30573:1111:08/2018'}","ColinRood","8825137120013732","Create recurring","1513712002.11363","None","AUTHORISATION","True","30573:1111:08/2018","visa",""
"1046","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515956708.88528","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"1047","{'merchantAccountCode': 'ColinRood', 'eventCode': 'CAPTURE', 'paymentMethod': 'visa', 'eventDate': '2018-02-06T22:29:13+01:00', 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8515179525522730', 'originalReference': '8815179474215564', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8515179525522730","PM authorise card","1517952613.41891","None","CAPTURE","True","","visa","8815179474215564"
"1050","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-11-21T20:35:52+01:00', 'merchantReference': 'Localhost CSE', 'success': 'false', 'pspReference': '8815112929469320', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': 'Please supply paymentDetails'}","ColinRood","8815112929469320","Localhost CSE","1511292984.32111","None","AUTHORISATION","False","Please supply paymentDetails","unknowncard",""
"1051","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-11-21T20:36:22+01:00', 'merchantReference': 'Localhost CSE', 'success': 'false', 'pspReference': '8815112929755066', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': 'Please supply paymentDetails'}","ColinRood","8815112929755066","Localhost CSE","1511292984.61739","None","AUTHORISATION","False","Please supply paymentDetails","unknowncard",""
"1052","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T16:16:44+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825157702040754', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '48595', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAAOU911'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '48595:1111:08/2018'}","ColinRood","8825157702040754","Create recurring","1516097350.50306","None","AUTHORISATION","True","48595:1111:08/2018","visa",""
"1053","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'cup', 'eventDate': '2018-03-09T00:40:09+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815205524097734', 'additionalData': {'alias': 'B353021744551011', 'paymentMethod': 'cup', 'cardBin': '625094', 'authCode': '47146', 'cardIssuingCountry': 'CN', 'cardPaymentMethod': 'cupdebit', 'aliasType': 'Default', 'cardSummary': '0016', 'cardIssuingBank': 'China Merchants Bank', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '47146:0016:08/2018'}","ColinRood","8815205524097734","PM authorise card","1520552409.59098","None","AUTHORISATION","True","47146:0016:08/2018","cup",""
"1054","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2018-02-06T21:04:19+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8515179474450925', 'additionalData': {'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-3-PaymentDetailUsage': '0', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '0010', 'totalFraudScore': '12', 'fraudCheck-4-HolderNameUsage': '12', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '905 Payment details are not supported'}","ColinRood","8515179474450925","PM authorise card","1517947479.98754","None","AUTHORISATION","False","905 Payment details are not supported","mc",""
"1055","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-11-09T18:26:01+01:00', 'merchantReference': 'Create recurring', 'originalReference': '8825102483412558', 'success': 'true', 'pspReference': '8415102483419500', 'additionalData': {'shopperReference': 'recur1109017c'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8415102483419500","Create recurring","1510248380.61031","None","RECURRING_CONTRACT","True","","visa",""
"1056","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-11-09T18:26:03+01:00', 'merchantReference': 'Create recurring', 'originalReference': '8525102483422832', 'success': 'true', 'pspReference': '8415102483419500', 'additionalData': {'shopperReference': 'recur1109017c'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8415102483419500","Create recurring","1510248380.80197","None","RECURRING_CONTRACT","True","","visa",""
"1057","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-26T19:14:32+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815169904723402', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7CAJ9E6LUSN', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '20832', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '20832:1111:08/2018'}","ColinRood","8815169904723402","PM authorise card","1516990472.96456","None","AUTHORISATION","True","20832:1111:08/2018","visa",""
"1058","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'mc', 'eventDate': '2017-11-09T20:18:49+01:00', 'merchantReference': 'Create recurring', 'originalReference': '8525102551208204', 'success': 'true', 'pspReference': '8415102551208090', 'additionalData': {'shopperReference': 'recur1109017d'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8415102551208090","Create recurring","1510255148.59536","None","RECURRING_CONTRACT","True","","mc",""
"1059","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1516270384.40549","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"1060","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-09T22:11:21+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815182106818656', 'additionalData': {'fraudCheck-3-PaymentDetailUsage': '5', 'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'authCode': '6636', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'fraudOffset': '-100', 'cardSummary': '1111', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'fraudCheck-4-HolderNameUsage': '12', 'alias': 'H167852639363479', 'fraudCheck-2-CardChunkUsage': '8', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'totalFraudScore': '-25', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '6636:1111:08/2018'}","ColinRood","8815182106818656","PM authorise card","1518210682.09559","None","AUTHORISATION","True","6636:1111:08/2018","visa",""
"1061","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2018-02-09T00:29:39+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8815181325660816', 'additionalData': {'expiryDate': '08/2018', 'cardSummary': '0018'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '103 CVC is not the right length'}","ColinRood","8815181325660816","PM authorise card","1518132592.99495","None","AUTHORISATION","False","103 CVC is not the right length","unknowncard",""
"1062","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'paypal', 'eventDate': '2018-03-01T20:11:54+01:00', 'merchantReference': 'Localhost checkout', 'success': 'false', 'pspReference': '8815199314981860', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 0, 'currency': 'USD'}, 'reason': 'Acquirer Error'}","ColinRood","8815199314981860","Localhost checkout","1519931515.78202","None","AUTHORISATION","False","Acquirer Error","paypal",""
"1063","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-26T18:51:06+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8515169890663359', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7CAJ9DP904N', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '34825', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '34825:1111:08/2018'}","ColinRood","8515169890663359","PM authorise card","1516989067.98051","None","AUTHORISATION","True","34825:1111:08/2018","visa",""
"1064","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1516182178.25801","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"1065","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-28T01:42:56+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost CSE', 'success': 'true', 'pspReference': '8835118297769916', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '77549', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7CAHPC6EH5K'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '77549:1111:08/2018'}","ColinRood","8835118297769916","Localhost CSE","1511829777.12676","None","AUTHORISATION","True","77549:1111:08/2018","visa",""
"1066","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-02T00:00:21+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'localhostHPP', 'success': 'true', 'pspReference': '8825175260218885', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'fraudCheck-7-ShopperIpUsage': '0', 'fraudCheck-28-AnonymousProxyCheck': '0', 'cvcResult': '1 Matches', 'fraudCheck-6-ShopperIpRefCheck': '-1', 'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudCheck-9-ShopperIpIssuingCountry': '10', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-5-IPCountryReferral': '0', 'fraudCheck-26-ShopperEmailRefCheck': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'metadata.key1': 'foo', 'fraudCheck-21-EmailDomainValidation': '0', 'fraudResultType': 'GREEN', 'acquirerReference': '7CAJEDQ2I78', 'fraudCheck-8-ShopperEmailUsage': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'fraudCheck-11-HolderNameIsOneWord': '1', 'expiryDate': '08/2018', 'authCode': '3665', 'fraudCheck-3-PaymentDetailUsage': '0', 'paymentMethod': 'visa', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '60', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'metadata.value1': 'bar', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1499, 'currency': 'USD'}, 'reason': '3665:1111:08/2018'}","ColinRood","8825175260218885","localhostHPP","1517526021.66546","None","AUTHORISATION","True","3665:1111:08/2018","visa",""
